1.95	0.35	-0.35		0.02215077	0.07021984
1.93	0.42	-0.29			
1.94	0.43	-0.31			
1.94	0.43	-0.27			
1.95	0.43	-0.23			
1.95	0.41	-0.28			
1.95	0.46	-0.24			
1.95	0.4	-0.29			
1.95	0.37	-0.27			
1.97	0.39	-0.3			
1.94	0.46	-0.32			
1.94	0.42	-0.33			
1.94	0.44	-0.33			
1.94	0.42	-0.3			
1.94	0.47	-0.3			
1.94	0.5	-0.28			
1.92	0.53	-0.27			
1.92	0.44	-0.31			
1.94	0.45	-0.33			
1.95	0.37	-0.35			
1.94	0.46	-0.32			
1.94	0.43	-0.29			
1.94	0.37	-0.3			
1.93	0.41	-0.32			
1.93	0.37	-0.35			
1.92	0.37	-0.33			
1.93	0.34	-0.33			
1.94	0.39	-0.3			
1.94	0.33	-0.34			
1.92	0.4	-0.36			
1.9	0.47	-0.38			
1.88	0.53	-0.36			
1.9	0.56	-0.37			
1.91	0.47	-0.38			
1.92	0.4	-0.38			
1.91	0.37	-0.38			
1.92	0.42	-0.36			
1.93	0.42	-0.34			
1.91	0.43	-0.31			
1.93	0.44	-0.3			
1.92	0.48	-0.28			
1.92	0.4	-0.3			
1.92	0.47	-0.29			
1.9	0.51	-0.28			
1.89	0.56	-0.25			
1.9	0.51	-0.26			
1.92	0.46	-0.27			
1.93	0.4	-0.3			
1.92	0.37	-0.32			
1.93	0.36	-0.32			
1.92	0.43	-0.26			
1.93	0.37	-0.31			
1.92	0.5	-0.33			
1.91	0.49	-0.33			
1.92	0.46	-0.33			
1.93	0.39	-0.37			
1.93	0.41	-0.36			
1.93	0.37	-0.35			
1.95	0.38	-0.28			
1.94	0.52	-0.27			
1.95	0.48	-0.26			
1.95	0.46	-0.27			
1.94	0.43	-0.27			
1.95	0.41	-0.3			
1.94	0.41	-0.28			
2.02	0.46	-0.27			
2.01	0.53	-0.26			
1.98	0.57	-0.28			
1.98	0.49	-0.29			
1.96	0.44	-0.32			
1.93	0.53	-0.34			
1.91	0.55	-0.26			
1.9	0.54	-0.28			
1.91	0.48	-0.26			
1.92	0.45	-0.24			
1.92	0.45	-0.21			
1.92	0.42	-0.26			
1.91	0.54	-0.29			
1.93	0.48	-0.32			
1.94	0.39	-0.34			
1.92	0.47	-0.31			
1.92	0.42	-0.34			
1.94	0.36	-0.36			
1.94	0.36	-0.31			
1.93	0.3	-0.36			
1.93	0.38	-0.34			
1.9	0.43	-0.34			
1.92	0.43	-0.33			
1.89	0.48	-0.31			
1.91	0.46	-0.31			
1.9	0.46	-0.33			
1.91	0.43	-0.3			
1.94	0.4	-0.3			
1.93	0.39	-0.24			
1.92	0.31	-0.34			
1.92	0.31	-0.35			
1.93	0.31	-0.32			
1.93	0.29	-0.35			
1.93	0.29	-0.32			
1.92	0.3	-0.33			
1.94	0.31	-0.34			
1.94	0.32	-0.31			
1.93	0.32	-0.3			
1.94	0.32	-0.33			
1.94	0.29	-0.34			
1.94	0.29	-0.31			
1.95	0.25	-0.36			
1.93	0.33	-0.35			
1.94	0.29	-0.4			
