0.96	0.76	0.2		1.02577	0.69554
1	0.71	0.28			
1.02	0.68	0.31		0.052884848	0.085519053
1.04	0.65	0.34			
1	0.78	0.14			
1.03	0.73	0.19			
0.99	0.69	0.34			
0.96	0.82	0.16			
0.94	0.74	0.32			
0.92	0.67	0.43			
0.92	0.63	0.52			
0.96	0.62	0.49			
0.95	0.6	0.56			
0.94	0.58	0.62			
0.92	0.56	0.65			
0.91	0.55	0.68			
0.89	0.7	0.6			
0.87	0.85	0.36			
0.94	0.78	0.38			
0.92	0.71	0.48			
0.91	0.84	0.28			
0.89	0.91	0.09			
0.89	0.8	0.27			
0.88	0.74	0.41			
0.87	0.67	0.51			
0.86	0.79	0.27			
0.92	0.74	0.3			
0.97	0.71	0.34			
0.94	0.67	0.46			
0.91	0.79	0.22			
0.9	0.73	0.36			
0.9	0.67	0.46			
0.94	0.64	0.46			
0.98	0.63	0.47			
0.95	0.59	0.55			
0.92	0.74	0.3			
0.9	0.85	0.11			
0.96	0.78	0.21			
0.93	0.86	0.03			
0.92	0.89	-0.1			
0.91	0.96	-0.19			
0.89	1	-0.26			
0.87	1.04	-0.32			
0.87	0.9	-0.04			
0.88	0.8	0.16			
0.86	0.89	0.02			
0.88	0.92	-0.11			
0.89	0.83	0.11			
0.95	0.76	0.15			
1	0.71	0.2			
0.97	0.67	0.34			
0.95	0.63	0.43			
0.93	0.6	0.51			
0.92	0.58	0.56			
0.97	0.58	0.53			
0.94	0.56	0.59			
0.91	0.54	0.66			
0.95	0.55	0.37			
0.94	0.54	0.47			
0.91	0.7	0.47			
0.91	0.66	0.54			
0.9	0.62	0.59			
0.9	0.59	0.64			
0.9	0.57	0.67			
0.9	0.56	0.69			
0.89	0.71	0.43			
0.88	0.65	0.52			
0.87	0.78	0.29			
0.86	0.7	0.43			
0.92	0.67	0.43			
0.89	0.79	0.23			
0.89	0.72	0.39			
0.89	0.67	0.49			
0.88	0.78	0.24			
0.94	0.73	0.27			
0.98	0.69	0.29			
1.01	0.67	0.32			
