0.77	0.61	0.34		0.76299	0.63922
0.76	0.61	0.35			
0.77	0.62	0.35			
0.77	0.62	0.36			
0.77	0.63	0.36			
0.76	0.62	0.35			
0.77	0.63	0.33			
0.76	0.62	0.36			
0.76	0.62	0.37			
0.75	0.66	0.17			
0.76	0.66	0.22			
0.75	0.64	0.26			
0.75	0.67	0.07			
0.75	0.66	0.14			
0.74	0.65	0.19			
0.75	0.63	0.23			
0.75	0.67	0.06			
0.75	0.62	-0.01			
0.74	0.66	-0.13			
0.75	0.65	0.02			
0.75	0.63	0.09			
0.75	0.64	0.17			
0.75	0.63	0.19			
0.75	0.61	0.24			
0.73	0.6	0.31			
0.73	0.6	0.31			
0.73	0.6	0.33			
0.73	0.62	0.34			
0.74	0.62	0.36			
0.74	0.62	0.35			
0.75	0.61	0.37			
0.76	0.6	0.36			
0.78	0.6	0.35			
0.77	0.6	0.35			
0.77	0.59	0.35			
0.77	0.59	0.34			
0.77	0.64	0.14			
0.76	0.63	0.2			
0.76	0.64	0.25			
0.77	0.64	0.27			
0.76	0.64	0.29			
0.77	0.64	0.3			
0.78	0.63	0.31			
0.78	0.62	0.32			
0.78	0.62	0.32			
0.77	0.62	0.35			
0.76	0.62	0.36			
0.76	0.63	0.36			
0.76	0.63	0.37			
0.75	0.67	0.16			
0.75	0.67	0.21			
0.75	0.66	0.25			
0.75	0.63	0.3			
0.76	0.64	0.09			
0.76	0.63	0.15			
0.76	0.63	0.19			
0.77	0.6	0.06			
0.76	0.61	0.11			
0.75	0.66	-0.03			
0.76	0.65	0.08			
0.76	0.65	0.12			
0.77	0.65	0.16			
0.76	0.63	0.2			
0.77	0.62	0.24			
0.77	0.61	0.27			
0.76	0.6	0.31			
0.74	0.61	0.34			
0.74	0.65	0.14			
0.75	0.63	0.2			
0.75	0.63	0.25			
0.74	0.66	0.09			
0.75	0.64	0.13			
0.75	0.66	-0.01			
0.75	0.65	0.08			
0.75	0.64	0.17			
0.76	0.63	0.2			
0.76	0.62	0.23			
0.76	0.67	0.07			
0.75	0.65	0.15			
0.75	0.63	0.22			
0.74	0.63	0.25			
0.76	0.61	0.25			
0.76	0.61	0.26			
0.76	0.6	0.3			
0.76	0.6	0.3			
0.76	0.59	0.33			
0.76	0.59	0.32			
0.76	0.6	0.32			
0.77	0.59	0.31			
0.77	0.58	0.31			
0.77	0.58	0.34			
0.76	0.59	0.36			
0.76	0.59	0.38			
0.76	0.59	0.37			
0.76	0.6	0.35			
0.76	0.58	0.38			
0.76	0.59	0.38			
0.76	0.59	0.38			
0.75	0.59	0.38			
0.76	0.61	0.36			
0.77	0.64	0.15			
0.77	0.64	0.18			
0.76	0.64	0.22			
0.76	0.63	0.25			
0.76	0.62	0.28			
0.75	0.61	0.3			
0.75	0.61	0.29			
0.76	0.61	0.28			
0.76	0.62	0.3			
0.76	0.62	0.31			
0.76	0.65	0.12			
0.76	0.66	0.19			
0.77	0.65	0.24			
0.76	0.65	0.26			
0.77	0.63	0.29			
0.76	0.64	0.32			
0.76	0.63	0.32			
0.77	0.62	0.34			
0.76	0.63	0.35			
0.76	0.62	0.36			
0.77	0.63	0.33			
0.76	0.64	0.35			
0.76	0.63	0.35			
0.76	0.66	0.14			
0.76	0.66	0.19			
0.77	0.64	0.22			
0.77	0.65	0.25			
0.78	0.63	0.25			
0.78	0.62	0.29			
0.77	0.62	0.32			
0.77	0.63	0.32			
0.77	0.63	0.32			
0.76	0.64	0.32			
0.76	0.62	0.32			
0.76	0.63	0.3			
0.77	0.63	0.3			
0.76	0.67	0.11			
0.77	0.65	0.18			
0.77	0.65	0.23			
0.77	0.63	0.23			
0.78	0.63	0.26			
0.77	0.64	0.29			
0.76	0.64	0.3			
0.76	0.63	0.32			
0.76	0.62	0.32			
0.75	0.62	0.34			
0.77	0.62	0.31			
0.77	0.62	0.31			
0.78	0.6	0.34			
0.78	0.62	0.35			
0.78	0.62	0.38			
0.77	0.62	0.39			
0.77	0.63	0.38			
0.76	0.67	0.17			
0.77	0.66	0.19			
0.77	0.66	0.23			
0.76	0.65	0.25			
0.76	0.69	0.09			
0.78	0.66	0.14			
0.77	0.66	0.19			
0.76	0.66	0.23			
0.76	0.68	0.06			
0.76	0.67	0.12			
0.77	0.65	0.22			
0.76	0.65	0.26			
0.77	0.64	0.3			
0.77	0.63	0.31			
0.78	0.62	0.32			
0.78	0.61	0.32			
0.78	0.6	0.3			
0.78	0.6	0.34			
0.77	0.61	0.35			
0.78	0.61	0.33			
0.78	0.62	0.33			
0.79	0.62	0.31			
0.78	0.65	0.12			
0.77	0.63	0.2			
0.77	0.62	0.24			
0.78	0.6	0.24			
0.77	0.61	0.28			
0.76	0.61	0.3			
0.76	0.64	0.12			
0.75	0.63	0.17			
0.76	0.63	0.21			
0.77	0.63	0.23			
0.76	0.64	0.27			
0.76	0.64	0.27			
0.76	0.64	0.29			
0.76	0.64	0.29			
0.77	0.63	0.29			
0.76	0.63	0.31			
0.76	0.62	0.3			
0.76	0.63	0.32			
0.76	0.67	0.12			
0.76	0.69	-0.03			
0.75	0.68	0.08			
0.76	0.66	0.13			
0.76	0.65	0.2			
0.76	0.64	0.22			
0.76	0.63	0.24			
0.77	0.64	0.26			
0.77	0.65	0.29			
0.76	0.64	0.32			
0.77	0.64	0.31			
0.77	0.63	0.32			
0.78	0.63	0.34			
0.77	0.65	0.19			
0.76	0.69	0.02			
0.77	0.66	0.11			
0.77	0.63	-0.04			
0.76	0.64	0.06			
0.75	0.68	-0.06			
0.76	0.67	0.07			
0.75	0.66	0.14			
0.76	0.66	0.17			
0.77	0.64	0.21			
0.77	0.62	0.25			
0.76	0.66	0.08			
0.76	0.64	0.13			
0.77	0.63	0.18			
0.77	0.67	0.02			
0.78	0.66	0.1			
0.79	0.66	0.17			
0.77	0.66	0.23			
0.77	0.65	0.25			
0.76	0.69	0.07			
0.76	0.66	0.14			
0.76	0.65	0.18			
0.77	0.64	0.22			
0.76	0.68	0.06			
0.77	0.66	0.13			
0.76	0.65	0.16			
0.76	0.65	0.24			
0.77	0.64	0.25			
0.78	0.62	0.28			
0.77	0.62	0.31			
0.78	0.62	0.31			
0.78	0.62	0.3			
0.77	0.62	0.32			
0.77	0.62	0.33			
0.78	0.6	0.34			
0.77	0.61	0.33			
0.76	0.61	0.35			
0.78	0.6	0.33			
0.77	0.59	0.34			
0.76	0.63	0.13			
0.76	0.65	-0.02			
0.77	0.64	0.09			
0.76	0.69	-0.04			
0.76	0.67	0.06			
0.76	0.67	0.14			
0.76	0.66	0.2			
0.76	0.64	0.23			
0.77	0.64	0.27			
0.76	0.63	0.3			
0.75	0.67	0.11			
0.76	0.66	0.18			
0.76	0.66	0.23			
0.76	0.66	0.24			
0.76	0.64	0.26			
0.76	0.65	0.29			
0.75	0.64	0.3			
0.76	0.64	0.31			
0.76	0.62	0.33			
0.76	0.63	0.33			
0.76	0.63	0.32			
0.76	0.63	0.32			
0.75	0.63	0.33			
0.76	0.63	0.34			
0.77	0.62	0.35			
0.74	0.6	0.4			
0.75	0.6	0.38			
0.75	0.67	0.17			
0.75	0.66	0.23			
0.75	0.67	0.05			
0.76	0.65	0.11			
0.76	0.64	0.18			
0.76	0.63	0.21			
0.77	0.62	0.23			
0.75	0.67	0.07			
0.76	0.65	0.13			
0.76	0.65	0.18			
0.76	0.65	0.23			
0.76	0.62	0.26			
0.75	0.67	0.08			
0.75	0.7	-0.03			
0.76	0.67	0.08			
0.76	0.66	0.15			
0.75	0.7	-0.01			
0.76	0.68	0.07			
0.76	0.66	0.14			
0.77	0.66	0.19			
0.77	0.66	0.2			
0.76	0.65	0.25			
0.77	0.65	0.26			
0.76	0.65	0.29			
0.77	0.64	0.29			
0.77	0.64	0.3			
0.77	0.65	0.32			
0.76	0.63	0.33			
0.76	0.64	0.35			
0.74	0.61	0.39			
0.73	0.6	0.41			
0.75	0.6	0.37			
